kind,same_group,group_pair,file_a,file_b,rmse
zshape,True,0-0,N719_0713-0-1_C06.txt,N719_0713-0-2_C06.txt,0.019208591281613438
zshape,True,0-0,N719_0713-0-1_C06.txt,N719_0713-0-3_C06.txt,0.015331907852104941
zshape,True,0-0,N719_0713-0-1_C06.txt,N719_0713-0-4_C06.txt,0.019892321126872937
zshape,True,0-0,N719_0713-0-1_C06.txt,N719_0713-0-5_C06.txt,0.019144080495290244
zshape,False,0-a,N719_0713-0-1_C06.txt,N719_0713-a-1_C06.txt,0.11394670744221626
zshape,False,0-a,N719_0713-0-1_C06.txt,N719_0713-a-2_C06.txt,0.11892166676303169
zshape,False,0-a,N719_0713-0-1_C06.txt,N719_0713-a-3_C06.txt,0.11969144777164588
zshape,False,0-a,N719_0713-0-1_C06.txt,N719_0713-a-4_C06.txt,0.12195972359255218
zshape,False,0-a,N719_0713-0-1_C06.txt,N719_0713-a-5_C06.txt,0.12386798529950649
zshape,False,0-b,N719_0713-0-1_C06.txt,N719_0713-b-1_C06.txt,0.08533588708133656
zshape,False,0-b,N719_0713-0-1_C06.txt,N719_0713-b-2_C06.txt,0.07680413913446006
zshape,False,0-b,N719_0713-0-1_C06.txt,N719_0713-b-3_C06.txt,0.07235707135333867
zshape,False,0-b,N719_0713-0-1_C06.txt,N719_0713-b-4_C06.txt,0.07420431324777743
zshape,False,0-b,N719_0713-0-1_C06.txt,N719_0713-b-5_C06.txt,0.06950840464107517
zshape,False,0-c,N719_0713-0-1_C06.txt,N719_0713-c-1_C06.txt,0.13985347588701105
zshape,False,0-c,N719_0713-0-1_C06.txt,N719_0713-c-2_C06.txt,0.15432267012815398
zshape,False,0-c,N719_0713-0-1_C06.txt,N719_0713-c-3_C06.txt,0.15470143228373726
zshape,False,0-d,N719_0713-0-1_C06.txt,N719_0713-d-1_C06.txt,0.11767179620420189
zshape,False,0-d,N719_0713-0-1_C06.txt,N719_0713-d-2_C06.txt,0.11580351619273142
zshape,False,0-d,N719_0713-0-1_C06.txt,N719_0713-d-3_C06.txt,0.11495377960478449
zshape,False,0-d,N719_0713-0-1_C06.txt,N719_0713-d-4_C06.txt,0.10749791702113802
zshape,False,0-d,N719_0713-0-1_C06.txt,N719_0713-d-5_C06.txt,0.1208773680024904
zshape,False,0-e,N719_0713-0-1_C06.txt,N719_0713-e-1_C06.txt,0.1751188865113312
zshape,False,0-e,N719_0713-0-1_C06.txt,N719_0713-e-2_C06.txt,0.17033319016163748
zshape,False,0-e,N719_0713-0-1_C06.txt,N719_0713-e-3_C06.txt,0.1692375659145682
zshape,True,0-0,N719_0713-0-2_C06.txt,N719_0713-0-3_C06.txt,0.004052665467435066
zshape,True,0-0,N719_0713-0-2_C06.txt,N719_0713-0-4_C06.txt,0.0024636705389581713
zshape,True,0-0,N719_0713-0-2_C06.txt,N719_0713-0-5_C06.txt,0.0019925080423237092
zshape,False,0-a,N719_0713-0-2_C06.txt,N719_0713-a-1_C06.txt,0.09856297049283538
zshape,False,0-a,N719_0713-0-2_C06.txt,N719_0713-a-2_C06.txt,0.10282505707921426
zshape,False,0-a,N719_0713-0-2_C06.txt,N719_0713-a-3_C06.txt,0.10320692730394035
zshape,False,0-a,N719_0713-0-2_C06.txt,N719_0713-a-4_C06.txt,0.10531092185660267
zshape,False,0-a,N719_0713-0-2_C06.txt,N719_0713-a-5_C06.txt,0.10704853134791963
zshape,False,0-b,N719_0713-0-2_C06.txt,N719_0713-b-1_C06.txt,0.09917922249985335
zshape,False,0-b,N719_0713-0-2_C06.txt,N719_0713-b-2_C06.txt,0.09073225793182467
zshape,False,0-b,N719_0713-0-2_C06.txt,N719_0713-b-3_C06.txt,0.0860400999250376
zshape,False,0-b,N719_0713-0-2_C06.txt,N719_0713-b-4_C06.txt,0.08755703368601363
zshape,False,0-b,N719_0713-0-2_C06.txt,N719_0713-b-5_C06.txt,0.08307823160089668
zshape,False,0-c,N719_0713-0-2_C06.txt,N719_0713-c-1_C06.txt,0.15587547767948964
zshape,False,0-c,N719_0713-0-2_C06.txt,N719_0713-c-2_C06.txt,0.170535090179046
zshape,False,0-c,N719_0713-0-2_C06.txt,N719_0713-c-3_C06.txt,0.17101468242306764
zshape,False,0-d,N719_0713-0-2_C06.txt,N719_0713-d-1_C06.txt,0.1321321635099301
zshape,False,0-d,N719_0713-0-2_C06.txt,N719_0713-d-2_C06.txt,0.13016977393600335
zshape,False,0-d,N719_0713-0-2_C06.txt,N719_0713-d-3_C06.txt,0.12926586642843874
zshape,False,0-d,N719_0713-0-2_C06.txt,N719_0713-d-4_C06.txt,0.12127922841878816
zshape,False,0-d,N719_0713-0-2_C06.txt,N719_0713-d-5_C06.txt,0.1353323364851758
zshape,False,0-e,N719_0713-0-2_C06.txt,N719_0713-e-1_C06.txt,0.19146185860844045
zshape,False,0-e,N719_0713-0-2_C06.txt,N719_0713-e-2_C06.txt,0.18663172182472854
zshape,False,0-e,N719_0713-0-2_C06.txt,N719_0713-e-3_C06.txt,0.18555569302344316
zshape,True,0-0,N719_0713-0-3_C06.txt,N719_0713-0-4_C06.txt,0.005109297858504217
zshape,True,0-0,N719_0713-0-3_C06.txt,N719_0713-0-5_C06.txt,0.004299320182083753
zshape,False,0-a,N719_0713-0-3_C06.txt,N719_0713-a-1_C06.txt,0.10160781605767495
zshape,False,0-a,N719_0713-0-3_C06.txt,N719_0713-a-2_C06.txt,0.10602885261154343
zshape,False,0-a,N719_0713-0-3_C06.txt,N719_0713-a-3_C06.txt,0.10649496591550009
zshape,False,0-a,N719_0713-0-3_C06.txt,N719_0713-a-4_C06.txt,0.10863891734530208
zshape,False,0-a,N719_0713-0-3_C06.txt,N719_0713-a-5_C06.txt,0.11041576293881804
zshape,False,0-b,N719_0713-0-3_C06.txt,N719_0713-b-1_C06.txt,0.09614793361680726
zshape,False,0-b,N719_0713-0-3_C06.txt,N719_0713-b-2_C06.txt,0.08766430540337262
zshape,False,0-b,N719_0713-0-3_C06.txt,N719_0713-b-3_C06.txt,0.08300702055490869
zshape,False,0-b,N719_0713-0-3_C06.txt,N719_0713-b-4_C06.txt,0.08460250462119205
zshape,False,0-b,N719_0713-0-3_C06.txt,N719_0713-b-5_C06.txt,0.08005290415088993
zshape,False,0-c,N719_0713-0-3_C06.txt,N719_0713-c-1_C06.txt,0.1525169271506472
zshape,False,0-c,N719_0713-0-3_C06.txt,N719_0713-c-2_C06.txt,0.16714158442259197
zshape,False,0-c,N719_0713-0-3_C06.txt,N719_0713-c-3_C06.txt,0.16760166317220065
zshape,False,0-d,N719_0713-0-3_C06.txt,N719_0713-d-1_C06.txt,0.1290571190490084
zshape,False,0-d,N719_0713-0-3_C06.txt,N719_0713-d-2_C06.txt,0.12711056726752928
zshape,False,0-d,N719_0713-0-3_C06.txt,N719_0713-d-3_C06.txt,0.1262160152936981
zshape,False,0-d,N719_0713-0-3_C06.txt,N719_0713-d-4_C06.txt,0.1183207021885409
zshape,False,0-d,N719_0713-0-3_C06.txt,N719_0713-d-5_C06.txt,0.13226386060605563
zshape,False,0-e,N719_0713-0-3_C06.txt,N719_0713-e-1_C06.txt,0.1880469095326374
zshape,False,0-e,N719_0713-0-3_C06.txt,N719_0713-e-2_C06.txt,0.1832240989300994
zshape,False,0-e,N719_0713-0-3_C06.txt,N719_0713-e-3_C06.txt,0.18214363869979563
zshape,True,0-0,N719_0713-0-4_C06.txt,N719_0713-0-5_C06.txt,0.0009858787841839742
zshape,False,0-a,N719_0713-0-4_C06.txt,N719_0713-a-1_C06.txt,0.09965457916138436
zshape,False,0-a,N719_0713-0-4_C06.txt,N719_0713-a-2_C06.txt,0.10375754606703774
zshape,False,0-a,N719_0713-0-4_C06.txt,N719_0713-a-3_C06.txt,0.10404287366587037
zshape,False,0-a,N719_0713-0-4_C06.txt,N719_0713-a-4_C06.txt,0.10610386345719446
zshape,False,0-a,N719_0713-0-4_C06.txt,N719_0713-a-5_C06.txt,0.10779288529982074
zshape,False,0-b,N719_0713-0-4_C06.txt,N719_0713-b-1_C06.txt,0.10099954657373264
zshape,False,0-b,N719_0713-0-4_C06.txt,N719_0713-b-2_C06.txt,0.09252291443032387
zshape,False,0-b,N719_0713-0-4_C06.txt,N719_0713-b-3_C06.txt,0.08784812437998112
zshape,False,0-b,N719_0713-0-4_C06.txt,N719_0713-b-4_C06.txt,0.08943111339517282
zshape,False,0-b,N719_0713-0-4_C06.txt,N719_0713-b-5_C06.txt,0.08487832044816107
zshape,False,0-c,N719_0713-0-4_C06.txt,N719_0713-c-1_C06.txt,0.1575012097485123
zshape,False,0-c,N719_0713-0-4_C06.txt,N719_0713-c-2_C06.txt,0.1721272248342697
zshape,False,0-c,N719_0713-0-4_C06.txt,N719_0713-c-3_C06.txt,0.17258896956351172
zshape,False,0-d,N719_0713-0-4_C06.txt,N719_0713-d-1_C06.txt,0.13396448077136922
zshape,False,0-d,N719_0713-0-4_C06.txt,N719_0713-d-2_C06.txt,0.1320121789346401
zshape,False,0-d,N719_0713-0-4_C06.txt,N719_0713-d-3_C06.txt,0.13111444623470775
zshape,False,0-d,N719_0713-0-4_C06.txt,N719_0713-d-4_C06.txt,0.12317959440997678
zshape,False,0-d,N719_0713-0-4_C06.txt,N719_0713-d-5_C06.txt,0.1371684315840503
zshape,False,0-e,N719_0713-0-4_C06.txt,N719_0713-e-1_C06.txt,0.1930275769854571
